Duengung_ID,Versuchsjahr,Termin,Parzelle_ID,Duengemittel_ID,Menge_Duengemittel,N,P2O5,K2O,MgO,CaO,S,B,Cu,Fe,Mn,Mo,Zn,NaO
13912,2021,2021-06-14T00:00:00,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13913,2021,2021-06-14T00:00:00,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13914,2021,2021-06-14T00:00:00,26,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13915,2021,2021-06-14T00:00:00,27,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13916,2021,2021-06-14T00:00:00,28,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13917,2021,2021-06-14T00:00:00,29,10,74.1,20,0,0,0,8.9,0,0,0,0,0,0,0,0
13918,2021,2021-06-14T00:00:00,30,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13919,2021,2021-06-14T00:00:00,31,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13920,2021,2021-06-14T00:00:00,32,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13921,2021,2021-06-14T00:00:00,33,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13922,2021,2021-06-14T00:00:00,34,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13923,2021,2021-06-14T00:00:00,35,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13924,2021,2021-06-14T00:00:00,36,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13925,2021,2021-06-14T00:00:00,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13926,2021,2021-06-14T00:00:00,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13927,2021,2021-06-14T00:00:00,39,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13928,2021,2021-06-14T00:00:00,40,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13929,2021,2021-06-14T00:00:00,41,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13930,2021,2021-06-14T00:00:00,42,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13931,2021,2021-06-14T00:00:00,43,10,74.1,20,0,0,0,8.9,0,0,0,0,0,0,0,0
13932,2021,2021-06-14T00:00:00,44,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13933,2021,2021-06-14T00:00:00,45,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13934,2021,2021-06-14T00:00:00,46,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13935,2021,2021-06-14T00:00:00,47,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13936,2021,2021-06-14T00:00:00,48,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13937,2021,2021-06-14T00:00:00,49,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13938,2021,2021-06-14T00:00:00,50,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13939,2021,2021-06-14T00:00:00,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13940,2021,2021-06-14T00:00:00,52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13941,2021,2021-06-14T00:00:00,53,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13942,2021,2021-06-14T00:00:00,54,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13943,2021,2021-06-14T00:00:00,55,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13944,2021,2021-06-14T00:00:00,56,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13945,2021,2021-06-14T00:00:00,57,10,74.1,20,0,0,0,8.9,0,0,0,0,0,0,0,0
13946,2021,2021-06-14T00:00:00,58,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13947,2021,2021-06-14T00:00:00,59,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13948,2021,2021-06-14T00:00:00,60,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13949,2021,2021-06-14T00:00:00,61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13950,2021,2021-06-14T00:00:00,62,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13951,2021,2021-06-14T00:00:00,63,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13952,2021,2021-06-14T00:00:00,64,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13953,2022,2022-06-08T00:00:00,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13954,2022,2022-06-08T00:00:00,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13955,2022,2022-06-08T00:00:00,3,1,173.9,80,0,0,0,0,0,0,0,0,0,0,0,0
13956,2022,2022-06-08T00:00:00,4,1,260.9,120,0,0,0,0,0,0,0,0,0,0,0,0
13957,2022,2022-06-08T00:00:00,5,9,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13958,2022,2022-06-08T00:00:00,6,9,461.5,120,0,0,0,0,60,0,0,0,0,0,0,0
13959,2022,2022-06-08T00:00:00,7,4,461.5,120,0,0,0,0,60,0,0,0,0,0,0,0
13960,2022,2022-06-08T00:00:00,8,4,692.3,180,0,0,0,0,90,0,0,0,0,0,0,0
13961,2022,2022-06-08T00:00:00,9,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13962,2022,2022-06-08T00:00:00,10,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13963,2022,2022-06-08T00:00:00,11,11,400,80,0,0,0,220,0,0,0,0,0,0,0,0
13964,2022,2022-06-08T00:00:00,12,11,500,100,0,0,0,275,0,0,0,0,0,0,0,0
13965,2022,2022-06-08T00:00:00,13,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13966,2022,2022-06-08T00:00:00,14,12,200,60,0,0,0,0,0,0,0,0,0,0,0,0
13967,2022,2022-06-08T00:00:00,15,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13968,2022,2022-06-08T00:00:00,16,10,444.4,120,0,0,0,53.3,0,0,0,0,0,0,0,0
13969,2022,2022-06-08T00:00:00,17,1,173.9,80,0,0,0,0,0,0,0,0,0,0,0,0
13970,2022,2022-06-08T00:00:00,18,1,260.9,120,0,0,0,0,0,0,0,0,0,0,0,0
13971,2022,2022-06-08T00:00:00,19,9,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13972,2022,2022-06-08T00:00:00,20,9,461.5,120,0,0,0,0,60,0,0,0,0,0,0,0
13973,2022,2022-06-08T00:00:00,21,4,461.5,120,0,0,0,0,60,0,0,0,0,0,0,0
13974,2022,2022-06-08T00:00:00,22,4,692.3,180,0,0,0,0,90,0,0,0,0,0,0,0
13975,2022,2022-06-08T00:00:00,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13976,2022,2022-06-08T00:00:00,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13977,2022,2022-06-08T00:00:00,25,11,400,80,0,0,0,220,0,0,0,0,0,0,0,0
13978,2022,2022-06-08T00:00:00,26,11,500,100,0,0,0,275,0,0,0,0,0,0,0,0
13979,2022,2022-06-08T00:00:00,27,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13980,2022,2022-06-08T00:00:00,28,12,200,60,0,0,0,0,0,0,0,0,0,0,0,0
13981,2022,2022-06-08T00:00:00,29,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13982,2022,2022-06-08T00:00:00,30,10,444.4,120,0,0,0,53.3,0,0,0,0,0,0,0,0
13983,2022,2022-06-08T00:00:00,31,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13984,2022,2022-06-08T00:00:00,32,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13985,2022,2022-06-08T00:00:00,33,9,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13986,2022,2022-06-08T00:00:00,34,9,461.5,120,0,0,0,0,60,0,0,0,0,0,0,0
13987,2022,2022-06-08T00:00:00,35,4,461.5,120,0,0,0,0,60,0,0,0,0,0,0,0
13988,2022,2022-06-08T00:00:00,36,4,692.3,180,0,0,0,0,90,0,0,0,0,0,0,0
13989,2022,2022-06-08T00:00:00,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13990,2022,2022-06-08T00:00:00,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13991,2022,2022-06-08T00:00:00,39,1,173.9,80,0,0,0,0,0,0,0,0,0,0,0,0
13992,2022,2022-06-08T00:00:00,40,1,260.9,120,0,0,0,0,0,0,0,0,0,0,0,0
13993,2022,2022-06-08T00:00:00,41,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13994,2022,2022-06-08T00:00:00,42,12,200,60,0,0,0,0,0,0,0,0,0,0,0,0
13995,2022,2022-06-08T00:00:00,43,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13996,2022,2022-06-08T00:00:00,44,10,444.4,120,0,0,0,53.3,0,0,0,0,0,0,0,0
13997,2022,2022-06-08T00:00:00,45,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13998,2022,2022-06-08T00:00:00,46,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13999,2022,2022-06-08T00:00:00,47,11,400,80,0,0,0,220,0,0,0,0,0,0,0,0
14000,2022,2022-06-08T00:00:00,48,11,500,100,0,0,0,275,0,0,0,0,0,0,0,0
14001,2022,2022-06-08T00:00:00,49,4,461.5,120,0,0,0,0,60,0,0,0,0,0,0,0
14002,2022,2022-06-08T00:00:00,50,4,692.3,180,0,0,0,0,90,0,0,0,0,0,0,0
14003,2022,2022-06-08T00:00:00,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14004,2022,2022-06-08T00:00:00,52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14005,2022,2022-06-08T00:00:00,53,1,173.9,80,0,0,0,0,0,0,0,0,0,0,0,0
14006,2022,2022-06-08T00:00:00,54,1,260.9,120,0,0,0,0,0,0,0,0,0,0,0,0
14007,2022,2022-06-08T00:00:00,55,9,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
14008,2022,2022-06-08T00:00:00,56,9,461.5,120,0,0,0,0,60,0,0,0,0,0,0,0
14009,2022,2022-06-08T00:00:00,57,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
14010,2022,2022-06-08T00:00:00,58,10,444.4,120,0,0,0,53.3,0,0,0,0,0,0,0,0
14011,2022,2022-06-08T00:00:00,59,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
14012,2022,2022-06-08T00:00:00,60,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
14013,2022,2022-06-08T00:00:00,61,11,400,80,0,0,0,220,0,0,0,0,0,0,0,0
14014,2022,2022-06-08T00:00:00,62,11,500,100,0,0,0,275,0,0,0,0,0,0,0,0
14015,2022,2022-06-08T00:00:00,63,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
14016,2022,2022-06-08T00:00:00,64,12,200,60,0,0,0,0,0,0,0,0,0,0,0,0
14017,2022,2022-06-21T00:00:00,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14018,2022,2022-06-21T00:00:00,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14019,2022,2022-06-21T00:00:00,3,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
14020,2022,2022-06-21T00:00:00,4,1,130.4,60,0,0,0,0,0,0,0,0,0,0,0,0
14021,2022,2022-06-21T00:00:00,5,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
14022,2022,2022-06-21T00:00:00,6,9,230.8,60,0,0,0,0,30,0,0,0,0,0,0,0
14023,2022,2022-06-21T00:00:00,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14024,2022,2022-06-21T00:00:00,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14025,2022,2022-06-21T00:00:00,9,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
14026,2022,2022-06-21T00:00:00,10,10,444.4,120,0,0,0,53.3,0,0,0,0,0,0,0,0
14027,2022,2022-06-21T00:00:00,11,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
14028,2022,2022-06-21T00:00:00,12,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
14029,2022,2022-06-21T00:00:00,13,12,266.7,80,0,0,0,0,0,0,0,0,0,0,0,0
14030,2022,2022-06-21T00:00:00,14,12,400,120,0,0,0,0,0,0,0,0,0,0,0,0
14031,2022,2022-06-21T00:00:00,15,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
14032,2022,2022-06-21T00:00:00,16,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
14033,2022,2022-06-21T00:00:00,17,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
14034,2022,2022-06-21T00:00:00,18,1,130.4,60,0,0,0,0,0,0,0,0,0,0,0,0
14035,2022,2022-06-21T00:00:00,19,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
14036,2022,2022-06-21T00:00:00,20,9,230.8,60,0,0,0,0,30,0,0,0,0,0,0,0
14037,2022,2022-06-21T00:00:00,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14038,2022,2022-06-21T00:00:00,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14039,2022,2022-06-21T00:00:00,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14040,2022,2022-06-21T00:00:00,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14041,2022,2022-06-21T00:00:00,25,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
14042,2022,2022-06-21T00:00:00,26,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
14043,2022,2022-06-21T00:00:00,27,12,266.7,80,0,0,0,0,0,0,0,0,0,0,0,0
14044,2022,2022-06-21T00:00:00,28,12,400,120,0,0,0,0,0,0,0,0,0,0,0,0
14045,2022,2022-06-21T00:00:00,29,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
14046,2022,2022-06-21T00:00:00,30,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
14047,2022,2022-06-21T00:00:00,31,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
14048,2022,2022-06-21T00:00:00,32,10,444.4,120,0,0,0,53.3,0,0,0,0,0,0,0,0
14049,2022,2022-06-21T00:00:00,33,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
14050,2022,2022-06-21T00:00:00,34,9,230.8,60,0,0,0,0,30,0,0,0,0,0,0,0
14051,2022,2022-06-21T00:00:00,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14052,2022,2022-06-21T00:00:00,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14053,2022,2022-06-21T00:00:00,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14054,2022,2022-06-21T00:00:00,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14055,2022,2022-06-21T00:00:00,39,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
14056,2022,2022-06-21T00:00:00,40,1,130.4,60,0,0,0,0,0,0,0,0,0,0,0,0
14057,2022,2022-06-21T00:00:00,41,12,266.7,80,0,0,0,0,0,0,0,0,0,0,0,0
14058,2022,2022-06-21T00:00:00,42,12,400,120,0,0,0,0,0,0,0,0,0,0,0,0
14059,2022,2022-06-21T00:00:00,43,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
14060,2022,2022-06-21T00:00:00,44,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
14061,2022,2022-06-21T00:00:00,45,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
14062,2022,2022-06-21T00:00:00,46,10,444.4,120,0,0,0,53.3,0,0,0,0,0,0,0,0
14063,2022,2022-06-21T00:00:00,47,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
14064,2022,2022-06-21T00:00:00,48,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
14065,2022,2022-06-21T00:00:00,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14066,2022,2022-06-21T00:00:00,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14067,2022,2022-06-21T00:00:00,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14068,2022,2022-06-21T00:00:00,52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14069,2022,2022-06-21T00:00:00,53,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
14070,2022,2022-06-21T00:00:00,54,1,130.4,60,0,0,0,0,0,0,0,0,0,0,0,0
14071,2022,2022-06-21T00:00:00,55,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
14072,2022,2022-06-21T00:00:00,56,9,230.8,60,0,0,0,0,30,0,0,0,0,0,0,0
14073,2022,2022-06-21T00:00:00,57,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
14074,2022,2022-06-21T00:00:00,58,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
14075,2022,2022-06-21T00:00:00,59,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
14076,2022,2022-06-21T00:00:00,60,10,444.4,120,0,0,0,53.3,0,0,0,0,0,0,0,0
14077,2022,2022-06-21T00:00:00,61,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
14078,2022,2022-06-21T00:00:00,62,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
14079,2022,2022-06-21T00:00:00,63,12,266.7,80,0,0,0,0,0,0,0,0,0,0,0,0
14080,2022,2022-06-21T00:00:00,64,12,400,120,0,0,0,0,0,0,0,0,0,0,0,0
