Pflanzenschutz_ID,Versuchsjahr,Termin,Parzelle_ID,Kultur_ID,Pflanzenschutz_Mittel_ID,Menge_l_ha,Menge_kg_ha
22822,2020,2020-06-24T00:00:00,38,8,96,,0.2
22823,2020,2020-06-24T00:00:00,39,8,96,,0.2
22824,2020,2020-06-24T00:00:00,40,8,96,,0.2
22825,2020,2020-06-24T00:00:00,41,8,96,,0.2
22826,2020,2020-06-24T00:00:00,42,8,96,,0.2
22827,2020,2020-06-24T00:00:00,43,8,96,,0.2
22828,2020,2020-06-24T00:00:00,44,8,96,,0.2
22829,2020,2020-06-24T00:00:00,45,8,96,,0.2
22830,2020,2020-06-24T00:00:00,46,8,96,,0.2
22831,2020,2020-06-24T00:00:00,47,8,96,,0.2
22832,2020,2020-06-24T00:00:00,48,8,96,,0.2
22833,2020,2020-06-24T00:00:00,49,8,96,,0.2
22834,2020,2020-06-24T00:00:00,50,8,96,,0.2
22835,2020,2020-06-24T00:00:00,51,8,96,,0.2
22836,2020,2020-06-24T00:00:00,52,8,96,,0.2
22837,2020,2020-06-24T00:00:00,53,8,96,,0.2
22838,2020,2020-06-24T00:00:00,54,8,96,,0.2
22839,2020,2020-06-24T00:00:00,55,8,96,,0.2
22840,2020,2020-06-24T00:00:00,56,8,96,,0.2
22841,2020,2020-06-24T00:00:00,57,8,96,,0.2
22842,2020,2020-06-24T00:00:00,58,8,96,,0.2
22843,2020,2020-06-24T00:00:00,59,8,96,,0.2
22844,2020,2020-06-24T00:00:00,60,8,96,,0.2
22845,2020,2020-06-24T00:00:00,61,8,96,,0.2
22846,2020,2020-06-24T00:00:00,62,8,96,,0.2
22847,2020,2020-06-24T00:00:00,63,8,96,,0.2
22848,2020,2020-06-24T00:00:00,64,8,96,,0.2
22849,2021,2021-04-07T00:00:00,1,5,12,1.3,
22850,2021,2021-04-07T00:00:00,2,5,12,1.3,
22851,2021,2021-04-07T00:00:00,3,5,12,1.3,
22852,2021,2021-04-07T00:00:00,4,5,12,1.3,
22853,2021,2021-04-07T00:00:00,5,5,12,1.3,
22854,2021,2021-04-07T00:00:00,6,5,12,1.3,
22855,2021,2021-04-07T00:00:00,7,5,12,1.3,
22856,2021,2021-04-07T00:00:00,8,5,12,1.3,
22857,2021,2021-04-07T00:00:00,9,5,12,1.3,
22858,2021,2021-04-07T00:00:00,10,5,12,1.3,
22859,2021,2021-04-07T00:00:00,11,5,12,1.3,
22860,2021,2021-04-07T00:00:00,12,5,12,1.3,
22861,2021,2021-04-07T00:00:00,13,5,12,1.3,
22862,2021,2021-04-07T00:00:00,14,5,12,1.3,
22863,2021,2021-04-07T00:00:00,15,5,12,1.3,
22864,2021,2021-04-07T00:00:00,16,5,12,1.3,
22865,2021,2021-04-07T00:00:00,17,5,12,1.3,
22866,2021,2021-04-07T00:00:00,18,5,12,1.3,
22867,2021,2021-04-07T00:00:00,19,5,12,1.3,
22868,2021,2021-04-07T00:00:00,20,5,12,1.3,
22869,2021,2021-04-07T00:00:00,21,5,12,1.3,
22870,2021,2021-04-07T00:00:00,22,5,12,1.3,
22871,2021,2021-04-07T00:00:00,23,5,12,1.3,
22872,2021,2021-04-07T00:00:00,24,5,12,1.3,
22873,2021,2021-04-07T00:00:00,25,5,12,1.3,
22874,2021,2021-04-07T00:00:00,26,5,12,1.3,
22875,2021,2021-04-07T00:00:00,27,5,12,1.3,
22876,2021,2021-04-07T00:00:00,28,5,12,1.3,
22877,2021,2021-04-07T00:00:00,29,5,12,1.3,
22878,2021,2021-04-07T00:00:00,30,5,12,1.3,
22879,2021,2021-04-07T00:00:00,31,5,12,1.3,
22880,2021,2021-04-07T00:00:00,32,5,12,1.3,
22881,2021,2021-04-07T00:00:00,33,5,12,1.3,
22882,2021,2021-04-07T00:00:00,34,5,12,1.3,
22883,2021,2021-04-07T00:00:00,35,5,12,1.3,
22884,2021,2021-04-07T00:00:00,36,5,12,1.3,
22885,2021,2021-04-07T00:00:00,37,5,12,1.3,
22886,2021,2021-04-07T00:00:00,38,5,12,1.3,
22887,2021,2021-04-07T00:00:00,39,5,12,1.3,
22888,2021,2021-04-07T00:00:00,40,5,12,1.3,
22889,2021,2021-04-07T00:00:00,41,5,12,1.3,
22890,2021,2021-04-07T00:00:00,42,5,12,1.3,
22891,2021,2021-04-07T00:00:00,43,5,12,1.3,
22892,2021,2021-04-07T00:00:00,44,5,12,1.3,
22893,2021,2021-04-07T00:00:00,45,5,12,1.3,
22894,2021,2021-04-07T00:00:00,46,5,12,1.3,
22895,2021,2021-04-07T00:00:00,47,5,12,1.3,
22896,2021,2021-04-07T00:00:00,48,5,12,1.3,
22897,2021,2021-04-07T00:00:00,49,5,12,1.3,
22898,2021,2021-04-07T00:00:00,50,5,12,1.3,
22899,2021,2021-04-07T00:00:00,51,5,12,1.3,
22900,2021,2021-04-07T00:00:00,52,5,12,1.3,
22901,2021,2021-04-07T00:00:00,53,5,12,1.3,
22902,2021,2021-04-07T00:00:00,54,5,12,1.3,
22903,2021,2021-04-07T00:00:00,55,5,12,1.3,
22904,2021,2021-04-07T00:00:00,56,5,12,1.3,
22905,2021,2021-04-07T00:00:00,57,5,12,1.3,
22906,2021,2021-04-07T00:00:00,58,5,12,1.3,
22907,2021,2021-04-07T00:00:00,59,5,12,1.3,
22908,2021,2021-04-07T00:00:00,60,5,12,1.3,
22909,2021,2021-04-07T00:00:00,61,5,12,1.3,
22910,2021,2021-04-07T00:00:00,62,5,12,1.3,
22911,2021,2021-04-07T00:00:00,63,5,12,1.3,
22912,2021,2021-04-07T00:00:00,64,5,12,1.3,
22913,2021,2021-04-28T00:00:00,1,5,111,1,
22914,2021,2021-04-28T00:00:00,2,5,111,1,
22915,2021,2021-04-28T00:00:00,3,5,111,1,
22916,2021,2021-04-28T00:00:00,4,5,111,1,
22917,2021,2021-04-28T00:00:00,5,5,111,1,
22918,2021,2021-04-28T00:00:00,6,5,111,1,
22919,2021,2021-04-28T00:00:00,7,5,111,1,
22920,2021,2021-04-28T00:00:00,8,5,111,1,
22921,2021,2021-04-28T00:00:00,9,5,111,1,
22922,2021,2021-04-28T00:00:00,10,5,111,1,
22923,2021,2021-04-28T00:00:00,11,5,111,1,
22924,2021,2021-04-28T00:00:00,12,5,111,1,
22925,2021,2021-04-28T00:00:00,13,5,111,1,
22926,2021,2021-04-28T00:00:00,14,5,111,1,
22927,2021,2021-04-28T00:00:00,15,5,111,1,
22928,2021,2021-04-28T00:00:00,16,5,111,1,
22929,2021,2021-04-28T00:00:00,17,5,111,1,
22930,2021,2021-04-28T00:00:00,18,5,111,1,
22931,2021,2021-04-28T00:00:00,19,5,111,1,
22932,2021,2021-04-28T00:00:00,20,5,111,1,
22933,2021,2021-04-28T00:00:00,21,5,111,1,
22934,2021,2021-04-28T00:00:00,22,5,111,1,
22935,2021,2021-04-28T00:00:00,23,5,111,1,
22936,2021,2021-04-28T00:00:00,24,5,111,1,
22937,2021,2021-04-28T00:00:00,25,5,111,1,
22938,2021,2021-04-28T00:00:00,26,5,111,1,
22939,2021,2021-04-28T00:00:00,27,5,111,1,
22940,2021,2021-04-28T00:00:00,28,5,111,1,
22941,2021,2021-04-28T00:00:00,29,5,111,1,
22942,2021,2021-04-28T00:00:00,30,5,111,1,
22943,2021,2021-04-28T00:00:00,31,5,111,1,
22944,2021,2021-04-28T00:00:00,32,5,111,1,
22945,2021,2021-04-28T00:00:00,33,5,111,1,
22946,2021,2021-04-28T00:00:00,34,5,111,1,
22947,2021,2021-04-28T00:00:00,35,5,111,1,
22948,2021,2021-04-28T00:00:00,36,5,111,1,
22949,2021,2021-04-28T00:00:00,37,5,111,1,
22950,2021,2021-04-28T00:00:00,38,5,111,1,
22951,2021,2021-04-28T00:00:00,39,5,111,1,
22952,2021,2021-04-28T00:00:00,40,5,111,1,
22953,2021,2021-04-28T00:00:00,41,5,111,1,
22954,2021,2021-04-28T00:00:00,42,5,111,1,
22955,2021,2021-04-28T00:00:00,43,5,111,1,
22956,2021,2021-04-28T00:00:00,44,5,111,1,
22957,2021,2021-04-28T00:00:00,45,5,111,1,
22958,2021,2021-04-28T00:00:00,46,5,111,1,
22959,2021,2021-04-28T00:00:00,47,5,111,1,
22960,2021,2021-04-28T00:00:00,48,5,111,1,
22961,2021,2021-04-28T00:00:00,49,5,111,1,
22962,2021,2021-04-28T00:00:00,50,5,111,1,
22963,2021,2021-04-28T00:00:00,51,5,111,1,
22964,2021,2021-04-28T00:00:00,52,5,111,1,
22965,2021,2021-04-28T00:00:00,53,5,111,1,
22966,2021,2021-04-28T00:00:00,54,5,111,1,
22967,2021,2021-04-28T00:00:00,55,5,111,1,
22968,2021,2021-04-28T00:00:00,56,5,111,1,
22969,2021,2021-04-28T00:00:00,57,5,111,1,
22970,2021,2021-04-28T00:00:00,58,5,111,1,
22971,2021,2021-04-28T00:00:00,59,5,111,1,
22972,2021,2021-04-28T00:00:00,60,5,111,1,
22973,2021,2021-04-28T00:00:00,61,5,111,1,
22974,2021,2021-04-28T00:00:00,62,5,111,1,
22975,2021,2021-04-28T00:00:00,63,5,111,1,
22976,2021,2021-04-28T00:00:00,64,5,111,1,
22977,2021,2021-04-28T00:00:00,1,5,7,0.5,
22978,2021,2021-04-28T00:00:00,2,5,7,0.5,
22979,2021,2021-04-28T00:00:00,3,5,7,0.5,
22980,2021,2021-04-28T00:00:00,4,5,7,0.5,
22981,2021,2021-04-28T00:00:00,5,5,7,0.5,
22982,2021,2021-04-28T00:00:00,6,5,7,0.5,
22983,2021,2021-04-28T00:00:00,7,5,7,0.5,
22984,2021,2021-04-28T00:00:00,8,5,7,0.5,
22985,2021,2021-04-28T00:00:00,9,5,7,0.5,
22986,2021,2021-04-28T00:00:00,10,5,7,0.5,
22987,2021,2021-04-28T00:00:00,11,5,7,0.5,
22988,2021,2021-04-28T00:00:00,12,5,7,0.5,
22989,2021,2021-04-28T00:00:00,13,5,7,0.5,
22990,2021,2021-04-28T00:00:00,14,5,7,0.5,
22991,2021,2021-04-28T00:00:00,15,5,7,0.5,
22992,2021,2021-04-28T00:00:00,16,5,7,0.5,
22993,2021,2021-04-28T00:00:00,17,5,7,0.5,
22994,2021,2021-04-28T00:00:00,18,5,7,0.5,
22995,2021,2021-04-28T00:00:00,19,5,7,0.5,
22996,2021,2021-04-28T00:00:00,20,5,7,0.5,
22997,2021,2021-04-28T00:00:00,21,5,7,0.5,
22998,2021,2021-04-28T00:00:00,22,5,7,0.5,
22999,2021,2021-04-28T00:00:00,23,5,7,0.5,
23000,2021,2021-04-28T00:00:00,24,5,7,0.5,
23001,2021,2021-04-28T00:00:00,25,5,7,0.5,
23002,2021,2021-04-28T00:00:00,26,5,7,0.5,
23003,2021,2021-04-28T00:00:00,27,5,7,0.5,
23004,2021,2021-04-28T00:00:00,28,5,7,0.5,
23005,2021,2021-04-28T00:00:00,29,5,7,0.5,
23006,2021,2021-04-28T00:00:00,30,5,7,0.5,
23007,2021,2021-04-28T00:00:00,31,5,7,0.5,
23008,2021,2021-04-28T00:00:00,32,5,7,0.5,
23009,2021,2021-04-28T00:00:00,33,5,7,0.5,
23010,2021,2021-04-28T00:00:00,34,5,7,0.5,
23011,2021,2021-04-28T00:00:00,35,5,7,0.5,
23012,2021,2021-04-28T00:00:00,36,5,7,0.5,
23013,2021,2021-04-28T00:00:00,37,5,7,0.5,
23014,2021,2021-04-28T00:00:00,38,5,7,0.5,
23015,2021,2021-04-28T00:00:00,39,5,7,0.5,
23016,2021,2021-04-28T00:00:00,40,5,7,0.5,
23017,2021,2021-04-28T00:00:00,41,5,7,0.5,
23018,2021,2021-04-28T00:00:00,42,5,7,0.5,
23019,2021,2021-04-28T00:00:00,43,5,7,0.5,
23020,2021,2021-04-28T00:00:00,44,5,7,0.5,
23021,2021,2021-04-28T00:00:00,45,5,7,0.5,
23022,2021,2021-04-28T00:00:00,46,5,7,0.5,
23023,2021,2021-04-28T00:00:00,47,5,7,0.5,
23024,2021,2021-04-28T00:00:00,48,5,7,0.5,
23025,2021,2021-04-28T00:00:00,49,5,7,0.5,
23026,2021,2021-04-28T00:00:00,50,5,7,0.5,
23027,2021,2021-04-28T00:00:00,51,5,7,0.5,
23028,2021,2021-04-28T00:00:00,52,5,7,0.5,
23029,2021,2021-04-28T00:00:00,53,5,7,0.5,
23030,2021,2021-04-28T00:00:00,54,5,7,0.5,
23031,2021,2021-04-28T00:00:00,55,5,7,0.5,
23032,2021,2021-04-28T00:00:00,56,5,7,0.5,
23033,2021,2021-04-28T00:00:00,57,5,7,0.5,
23034,2021,2021-04-28T00:00:00,58,5,7,0.5,
23035,2021,2021-04-28T00:00:00,59,5,7,0.5,
23036,2021,2021-04-28T00:00:00,60,5,7,0.5,
23037,2021,2021-04-28T00:00:00,61,5,7,0.5,
23038,2021,2021-04-28T00:00:00,62,5,7,0.5,
23039,2021,2021-04-28T00:00:00,63,5,7,0.5,
23040,2021,2021-04-28T00:00:00,64,5,7,0.5,
23041,2022,2022-05-20T00:00:00,1,1,8,3.5,
23042,2022,2022-05-20T00:00:00,2,1,8,3.5,
23043,2022,2022-05-20T00:00:00,3,1,8,3.5,
23044,2022,2022-05-20T00:00:00,4,1,8,3.5,
23045,2022,2022-05-20T00:00:00,5,1,8,3.5,
23046,2022,2022-05-20T00:00:00,6,1,8,3.5,
23047,2022,2022-05-20T00:00:00,7,1,8,3.5,
23048,2022,2022-05-20T00:00:00,8,1,8,3.5,
23049,2022,2022-05-20T00:00:00,9,1,8,3.5,
23050,2022,2022-05-20T00:00:00,10,1,8,3.5,
23051,2022,2022-05-20T00:00:00,11,1,8,3.5,
23052,2022,2022-05-20T00:00:00,12,1,8,3.5,
23053,2022,2022-05-20T00:00:00,13,1,8,3.5,
23054,2022,2022-05-20T00:00:00,14,1,8,3.5,
23055,2022,2022-05-20T00:00:00,15,1,8,3.5,
23056,2022,2022-05-20T00:00:00,16,1,8,3.5,
23057,2022,2022-05-20T00:00:00,17,1,8,3.5,
23058,2022,2022-05-20T00:00:00,18,1,8,3.5,
23059,2022,2022-05-20T00:00:00,19,1,8,3.5,
23060,2022,2022-05-20T00:00:00,20,1,8,3.5,
23061,2022,2022-05-20T00:00:00,21,1,8,3.5,
23062,2022,2022-05-20T00:00:00,22,1,8,3.5,
23063,2022,2022-05-20T00:00:00,23,1,8,3.5,
23064,2022,2022-05-20T00:00:00,24,1,8,3.5,
23065,2022,2022-05-20T00:00:00,25,1,8,3.5,
23066,2022,2022-05-20T00:00:00,26,1,8,3.5,
23067,2022,2022-05-20T00:00:00,27,1,8,3.5,
23068,2022,2022-05-20T00:00:00,28,1,8,3.5,
23069,2022,2022-05-20T00:00:00,29,1,8,3.5,
23070,2022,2022-05-20T00:00:00,30,1,8,3.5,
23071,2022,2022-05-20T00:00:00,31,1,8,3.5,
23072,2022,2022-05-20T00:00:00,32,1,8,3.5,
23073,2022,2022-05-20T00:00:00,33,1,8,3.5,
23074,2022,2022-05-20T00:00:00,34,1,8,3.5,
23075,2022,2022-05-20T00:00:00,35,1,8,3.5,
23076,2022,2022-05-20T00:00:00,36,1,8,3.5,
23077,2022,2022-05-20T00:00:00,37,1,8,3.5,
23078,2022,2022-05-20T00:00:00,38,1,8,3.5,
23079,2022,2022-05-20T00:00:00,39,1,8,3.5,
23080,2022,2022-05-20T00:00:00,40,1,8,3.5,
23081,2022,2022-05-20T00:00:00,41,1,8,3.5,
23082,2022,2022-05-20T00:00:00,42,1,8,3.5,
23083,2022,2022-05-20T00:00:00,43,1,8,3.5,
23084,2022,2022-05-20T00:00:00,44,1,8,3.5,
23085,2022,2022-05-20T00:00:00,45,1,8,3.5,
23086,2022,2022-05-20T00:00:00,46,1,8,3.5,
23087,2022,2022-05-20T00:00:00,47,1,8,3.5,
23088,2022,2022-05-20T00:00:00,48,1,8,3.5,
23089,2022,2022-05-20T00:00:00,49,1,8,3.5,
23090,2022,2022-05-20T00:00:00,50,1,8,3.5,
23091,2022,2022-05-20T00:00:00,51,1,8,3.5,
23092,2022,2022-05-20T00:00:00,52,1,8,3.5,
23093,2022,2022-05-20T00:00:00,53,1,8,3.5,
23094,2022,2022-05-20T00:00:00,54,1,8,3.5,
23095,2022,2022-05-20T00:00:00,55,1,8,3.5,
23096,2022,2022-05-20T00:00:00,56,1,8,3.5,
23097,2022,2022-05-20T00:00:00,57,1,8,3.5,
23098,2022,2022-05-20T00:00:00,58,1,8,3.5,
23099,2022,2022-05-20T00:00:00,59,1,8,3.5,
23100,2022,2022-05-20T00:00:00,60,1,8,3.5,
23101,2022,2022-05-20T00:00:00,61,1,8,3.5,
23102,2022,2022-05-20T00:00:00,62,1,8,3.5,
23103,2022,2022-05-20T00:00:00,63,1,8,3.5,
23104,2022,2022-05-20T00:00:00,64,1,8,3.5,
