"experiment_ID","weather_date","solar_radiation","maximum_temperature","minimum_temperature","temp_average_daily","precipitation","daylength_sunrise_sunset","realtive_humidity_avg"
"LTFE_Duernast","2016-10-12",NA,9.9,3.2,5.4,0,2.1,89.2
"LTFE_Duernast","2016-10-13",NA,10.4,2.3,6,0,4.9,87.1
"LTFE_Duernast","2016-10-14",NA,13.3,4,8.9,0,3.5,86.5
"LTFE_Duernast","2016-10-15",NA,17.8,7.9,12.4,0,6.7,83
"LTFE_Duernast","2016-10-16",NA,18.4,7,11.7,0.1,9,87.9
"LTFE_Duernast","2016-10-17",NA,12.5,5.1,9.5,4,0,97.6
"LTFE_Duernast","2016-10-18",NA,13.1,8.8,10.9,8.3,0.1,96
"LTFE_Duernast","2016-10-19",NA,10.5,6.9,8.6,0.5,1,90.9
"LTFE_Duernast","2016-10-20",NA,11.5,4.1,8,1.6,2.6,77.7
"LTFE_Duernast","2016-10-21",NA,7.6,2.5,5.7,0.1,0.4,88.3
"LTFE_Duernast","2016-10-22",NA,11,0,5.2,0,4.9,87.2
"LTFE_Duernast","2016-10-23",NA,12.2,-1,5.8,0.3,4.5,90.2
"LTFE_Duernast","2016-10-24",NA,17.5,7,11,2.7,5.7,88.7
"LTFE_Duernast","2016-10-25",NA,14.5,7.1,11.4,1.8,0,95.9
"LTFE_Duernast","2016-10-26",NA,12.9,3.9,9.5,0,0.4,91
"LTFE_Duernast","2016-10-27",NA,11.1,1.4,6.8,0,4.8,89.8
"LTFE_Duernast","2016-10-28",NA,11.9,0.6,5.8,0,5,92.1
"LTFE_Duernast","2016-10-29",NA,11.8,2.2,7.6,0.3,0.8,92.8
"LTFE_Duernast","2016-10-30",NA,11.6,0.7,6.2,0,6,88.5
"LTFE_Duernast","2016-10-31",NA,10.4,0.3,4.7,0,9.3,91.1
"LTFE_Duernast","2016-11-01",NA,6.1,0.5,3.3,0,0,99.8
"LTFE_Duernast","2016-11-02",NA,9,2.8,5.7,0.9,0,92
"LTFE_Duernast","2016-11-03",NA,8.2,-1.9,3,0,2.2,88.8
"LTFE_Duernast","2016-11-04",NA,8.5,-2.7,2.1,0.2,6.2,91.8
"LTFE_Duernast","2016-11-05",NA,12,2.9,7.3,10,0.6,89.1
"LTFE_Duernast","2016-11-06",NA,6.5,2.4,3.9,8.5,0,95.5
"LTFE_Duernast","2016-11-07",NA,3.7,-1.6,1.1,0.2,0.2,94.9
"LTFE_Duernast","2016-11-08",NA,3.8,-1,0.5,0.2,2.3,92.9
"LTFE_Duernast","2016-11-09",NA,4.9,0.2,2.1,3.3,2.7,86.1
"LTFE_Duernast","2016-11-10",NA,6.1,2.9,4.7,7,0.3,87.5
"LTFE_Duernast","2016-11-11",NA,5,1.4,3.5,5.8,0,93.9
"LTFE_Duernast","2016-11-12",NA,3.5,-1.8,1.2,0,1.2,90.3
"LTFE_Duernast","2016-11-13",NA,1.8,-2.9,-0.5,0,0.5,86.3
"LTFE_Duernast","2016-11-14",NA,2.5,-3.8,-1.4,0,8.3,81.1
"LTFE_Duernast","2016-11-15",NA,5.3,-1.6,1.8,5.4,0.2,86
"LTFE_Duernast","2016-11-16",NA,9,5.3,7.5,8.6,0,96
"LTFE_Duernast","2016-11-17",NA,10.8,4.3,8.3,0.6,0.6,91.6
"LTFE_Duernast","2016-11-18",NA,12.9,3.4,7.9,6.8,1.8,86
"LTFE_Duernast","2016-11-19",NA,7.2,0,5,7.5,0,94.8
"LTFE_Duernast","2016-11-20",NA,9,0.1,2.9,0,6.8,92
"LTFE_Duernast","2016-11-21",NA,15.1,1.6,7.4,0,4.7,81.4
"LTFE_Duernast","2016-11-22",NA,13.4,2.7,8.4,0,1.6,83.6
"LTFE_Duernast","2016-11-23",NA,11.3,0.9,6.1,0,4.5,93.2
"LTFE_Duernast","2016-11-24",NA,5.9,4.9,5.4,0,0,98.3
"LTFE_Duernast","2016-11-25",NA,7.7,4.8,6.3,0,0,89.4
"LTFE_Duernast","2016-11-26",NA,6.5,5.1,5.6,0.2,0,94.3
"LTFE_Duernast","2016-11-27",NA,7,-0.8,4.6,0.2,2.1,88.7
"LTFE_Duernast","2016-11-28",NA,1.1,-3.5,-1.3,0,4.9,79
"LTFE_Duernast","2016-11-29",NA,0.5,-6.7,-3.1,0,8,78.6
"LTFE_Duernast","2016-11-30",NA,2.7,-7.8,-1.7,0,7.4,80.8
"LTFE_Duernast","2016-12-01",NA,4.6,-0.1,1.9,0,0.3,66.9
"LTFE_Duernast","2016-12-02",NA,5,-0.6,2.6,1.1,0.1,88.2
"LTFE_Duernast","2016-12-03",NA,-0.6,-3.9,-2.3,0,3.2,93.4
"LTFE_Duernast","2016-12-04",NA,-0.7,-7.3,-4.2,0,5.9,91.3
"LTFE_Duernast","2016-12-05",NA,-2,-3.8,-2.7,0,0,98
"LTFE_Duernast","2016-12-06",NA,-0.8,-5.2,-3.1,0,2.5,98.6
"LTFE_Duernast","2016-12-07",NA,-1.9,-3.5,-2.8,0,0,99.1
"LTFE_Duernast","2016-12-08",NA,3.9,-4.5,-1.5,0,7.4,96.4
"LTFE_Duernast","2016-12-09",NA,7.9,-4.2,1.6,0,6.5,81
"LTFE_Duernast","2016-12-10",NA,8.2,-2.8,1.5,0,7.7,80.8
"LTFE_Duernast","2016-12-11",NA,5.2,-3.8,1.7,1.6,0.5,87.1
"LTFE_Duernast","2016-12-12",NA,4.8,-1.4,3.1,0.1,0.2,91.8
"LTFE_Duernast","2016-12-13",NA,5.5,-3.5,0,0.3,6.8,93
"LTFE_Duernast","2016-12-14",NA,8.3,-0.1,3.6,0.2,1.8,90.4
"LTFE_Duernast","2016-12-15",NA,4.2,0.8,2.2,0,0,96.8
"LTFE_Duernast","2016-12-16",NA,0.7,-1.7,-0.8,0,0,91.8
"LTFE_Duernast","2016-12-17",NA,-0.9,-2.2,-1.6,0,0,97.5
"LTFE_Duernast","2016-12-18",NA,1.2,-1.1,0,0.2,0,96.5
"LTFE_Duernast","2016-12-19",NA,1.3,-1.1,0.3,0,0,95.2
"LTFE_Duernast","2016-12-20",NA,-0.8,-2.4,-1.8,0,0,95.1
"LTFE_Duernast","2016-12-21",NA,-1.8,-2.6,-2.3,0,0,99
"LTFE_Duernast","2016-12-22",NA,-1.6,-3.2,-2.3,0.3,0,99.6
"LTFE_Duernast","2016-12-23",NA,2.4,-2.7,-0.2,0.6,0,99.8
"LTFE_Duernast","2016-12-24",NA,6.7,0.4,4.3,0.9,0,89.2
"LTFE_Duernast","2016-12-25",NA,8.4,4.5,6.5,0,0.1,77.1
"LTFE_Duernast","2016-12-26",NA,10.7,2.1,7.3,1,1.9,77.9
"LTFE_Duernast","2016-12-27",NA,4.1,0.1,2.1,0,2.1,80.5
"LTFE_Duernast","2016-12-28",NA,3.9,-0.7,2.5,0,0.2,82.8
"LTFE_Duernast","2016-12-29",NA,4,-3.5,0.1,0,5.5,91.5
"LTFE_Duernast","2016-12-30",NA,2.4,-6.3,-2.9,0,7.7,88.8
"LTFE_Duernast","2016-12-31",NA,-3.1,-5.9,-4.7,0,0.1,97.6
"LTFE_Duernast","2017-01-01",NA,-2.4,-8.7,-5.9,0,3.2,95.6
"LTFE_Duernast","2017-01-02",NA,-0.6,-9.7,-3.6,1.2,0,95.1
"LTFE_Duernast","2017-01-03",NA,-0.6,-2.8,-1.5,0,2.7,85.6
"LTFE_Duernast","2017-01-04",NA,0.9,-1.4,-0.1,0.9,0,83.5
"LTFE_Duernast","2017-01-05",NA,-0.1,-8.4,-3.9,0,0,77.6
"LTFE_Duernast","2017-01-06",NA,-7.1,-18.6,-11.9,0,7.8,84.1
"LTFE_Duernast","2017-01-07",NA,-5.6,-18.9,-11.7,3.1,0,85.5
"LTFE_Duernast","2017-01-08",NA,-1.7,-5.6,-3.1,0.8,0,92.4
"LTFE_Duernast","2017-01-09",NA,-1,-4.1,-2.5,0,0,89.8
"LTFE_Duernast","2017-01-10",NA,-2.7,-7.1,-4.3,0,5.9,86.1
"LTFE_Duernast","2017-01-11",NA,2.7,-8,-3,1.1,0.1,85.5
"LTFE_Duernast","2017-01-12",NA,3.9,1.3,2.4,10.7,0,91.3
"LTFE_Duernast","2017-01-13",NA,4.6,-2.2,0.9,0,0,77.7
"LTFE_Duernast","2017-01-14",NA,0.8,-2.7,-1,0.2,0,83.2
"LTFE_Duernast","2017-01-15",NA,-1.1,-4.7,-2.7,0.4,1.5,88.8
"LTFE_Duernast","2017-01-16",NA,-2,-6,-4.1,0.5,0.8,90.8
"LTFE_Duernast","2017-01-17",NA,-3.8,-8.2,-6.3,0,6.1,81
"LTFE_Duernast","2017-01-18",NA,-3.8,-6.5,-4.9,0,0,72.4
"LTFE_Duernast","2017-01-19",NA,-3.5,-9.9,-7,0,7.9,77.6
"LTFE_Duernast","2017-01-20",NA,-2.2,-11.5,-7.5,0,8.2,78.5
"LTFE_Duernast","2017-01-21",NA,-5.7,-15.3,-11,0,5.9,88.7
"LTFE_Duernast","2017-01-22",NA,-6.9,-15.5,-11.8,0,4.7,88.7
"LTFE_Duernast","2017-01-23",NA,-8.3,-17.1,-12.3,0,5,88.3
"LTFE_Duernast","2017-01-24",NA,-7.1,-12.1,-9.9,0,0,91.2
"LTFE_Duernast","2017-01-25",NA,-3.4,-10.1,-6.4,0,0,86.7
"LTFE_Duernast","2017-01-26",NA,-1.4,-9.8,-4.2,0,5.5,78.1
"LTFE_Duernast","2017-01-27",NA,0.1,-12.8,-6.5,0,8.6,80.5
"LTFE_Duernast","2017-01-28",NA,-1.8,-11.1,-7.2,0,5.5,89.7
"LTFE_Duernast","2017-01-29",NA,1.8,-12.4,-5.9,0,8.2,83.6
"LTFE_Duernast","2017-01-30",NA,1.6,-10.1,-3.1,3.2,1.9,89.8
"LTFE_Duernast","2017-01-31",NA,4.5,0,2.7,5.9,0,97.4
"LTFE_Duernast","2017-02-01",NA,2.5,-0.3,0.9,0,0.5,94.7
"LTFE_Duernast","2017-02-02",NA,4.9,-0.5,1,0,2.7,97.8
"LTFE_Duernast","2017-02-03",NA,4.1,-2.5,0.7,0.1,0.1,98
"LTFE_Duernast","2017-02-04",NA,6.8,-1.1,3.8,0.2,4.4,85.4
"LTFE_Duernast","2017-02-05",NA,8.1,-1.2,4.2,0,7.5,68.7
"LTFE_Duernast","2017-02-06",NA,3.8,0.3,1.9,0,0,85.6
"LTFE_Duernast","2017-02-07",NA,5.9,-0.1,1.9,0,1.8,87.8
"LTFE_Duernast","2017-02-08",NA,2,-2.1,0.3,0,0,80.6
"LTFE_Duernast","2017-02-09",NA,0.2,-2.6,-1.4,0,3.3,80.6
"LTFE_Duernast","2017-02-10",NA,-1,-3,-2.1,0,0,88.5
"LTFE_Duernast","2017-02-11",NA,4.3,-5.2,-0.6,0,8.3,86.6
"LTFE_Duernast","2017-02-12",NA,0.1,-1.3,-0.5,0,0,92.8
"LTFE_Duernast","2017-02-13",NA,4.1,-1,0.8,0,4.1,80.3
"LTFE_Duernast","2017-02-14",NA,7.5,-4.8,0.4,0,9.5,79.2
"LTFE_Duernast","2017-02-15",NA,9.9,-5,1,0,9.5,85.3
"LTFE_Duernast","2017-02-16",NA,13.8,-3.2,3.3,2.4,9.4,76.6
"LTFE_Duernast","2017-02-17",NA,4.5,0.6,3.3,4.9,0.1,87
"LTFE_Duernast","2017-02-18",NA,6,-2,2.7,0,0,88.6
"LTFE_Duernast","2017-02-19",NA,5.6,-3.4,-0.1,0.6,2.4,91.5
"LTFE_Duernast","2017-02-20",NA,8.4,2.3,5.5,2.1,2.1,77.5
"LTFE_Duernast","2017-02-21",NA,9,6,7.7,5.2,0,89.9
"LTFE_Duernast","2017-02-22",NA,11,7.8,9.1,0,0.7,74.8
"LTFE_Duernast","2017-02-23",NA,16.7,6.4,11.6,0,4.4,50.1
"LTFE_Duernast","2017-02-24",NA,11.1,-1.7,4.8,0,2.3,64.2
"LTFE_Duernast","2017-02-25",NA,8.2,-3.6,1.5,0,9.9,74.9
"LTFE_Duernast","2017-02-26",NA,10.3,-1.7,3.1,0,3.8,74.1
"LTFE_Duernast","2017-02-27",NA,13.3,-3.2,4.3,0,9.3,71
"LTFE_Duernast","2017-02-28",NA,6.4,0.3,2.8,12.9,0,84.6
"LTFE_Duernast","2017-03-01",NA,7.5,2.1,5,5.4,2,69
"LTFE_Duernast","2017-03-02",NA,10.2,-1.2,6.6,0.2,5.9,63.3
"LTFE_Duernast","2017-03-03",NA,9.9,-2.6,3.9,0,5.1,72.2
"LTFE_Duernast","2017-03-04",NA,16.8,2.7,9.4,0,6.8,58.4
"LTFE_Duernast","2017-03-05",NA,9.8,2.1,6.4,2.7,3.8,68
"LTFE_Duernast","2017-03-06",NA,8.3,3.3,5.5,1.8,2.5,71.5
"LTFE_Duernast","2017-03-07",NA,6.6,0.6,3.9,0.2,3.1,83.5
"LTFE_Duernast","2017-03-08",NA,8.1,0,4.8,7.4,4.3,77.6
"LTFE_Duernast","2017-03-09",NA,9.6,7,8.3,13.9,0.1,91.5
"LTFE_Duernast","2017-03-10",NA,8.3,-1.3,4.8,0,4.9,70.6
"LTFE_Duernast","2017-03-11",NA,9.5,-3.1,3.4,0,6.6,71.1
"LTFE_Duernast","2017-03-12",NA,9.1,0.3,4,0,9.7,66.3
"LTFE_Duernast","2017-03-13",NA,10.3,-1.6,3.6,0,9.3,69.1
"LTFE_Duernast","2017-03-14",NA,11.5,-1.6,5.2,0,4.1,73.1
"LTFE_Duernast","2017-03-15",NA,11.7,1,6.4,0,1.9,78.7
"LTFE_Duernast","2017-03-16",NA,15.1,-0.9,6.3,0,10.1,72.2
"LTFE_Duernast","2017-03-17",NA,19.3,-0.2,9.6,1.7,8.8,66.3
"LTFE_Duernast","2017-03-18",NA,8.8,6.6,8,4.1,0,79
"LTFE_Duernast","2017-03-19",NA,13.2,8.1,10.5,0.4,0,82
"LTFE_Duernast","2017-03-20",NA,13.9,6.6,9.7,0,3.4,80.4
"LTFE_Duernast","2017-03-21",NA,13.6,6.2,9.6,1.5,3,74
"LTFE_Duernast","2017-03-22",NA,7.8,4.6,6.3,1.8,0,91.6
"LTFE_Duernast","2017-03-23",NA,12.4,4.4,8.1,0,5.2,84.3
"LTFE_Duernast","2017-03-24",NA,9.4,3.5,6.6,0,0,86.5
"LTFE_Duernast","2017-03-25",NA,12.7,3.1,7.5,0,11.4,66.7
"LTFE_Duernast","2017-03-26",NA,11.5,0.3,6.4,0,10.6,60.4
"LTFE_Duernast","2017-03-27",NA,15.7,0.4,7.2,0,12.2,46.8
"LTFE_Duernast","2017-03-28",NA,18.1,-1.6,8.6,0,12,54.8
"LTFE_Duernast","2017-03-29",NA,18.3,5.3,11.7,0,9.8,60.8
"LTFE_Duernast","2017-03-30",NA,18.9,2.9,11.3,0,11,66.8
"LTFE_Duernast","2017-03-31",NA,23.2,4.4,12.8,0,11.7,62.8
"LTFE_Duernast","2017-04-01",NA,22,3.4,13.2,0,8.3,58.1
"LTFE_Duernast","2017-04-02",NA,19.3,6.8,13.1,0,9.7,65.8
"LTFE_Duernast","2017-04-03",NA,16.2,6.8,10.8,3.2,3,81.6
"LTFE_Duernast","2017-04-04",NA,13,2.6,7.4,0.5,3,85
"LTFE_Duernast","2017-04-05",NA,13,3.9,8.6,0.1,1.2,77.4
"LTFE_Duernast","2017-04-06",NA,8.6,1.7,6.1,0,3.8,61.9
"LTFE_Duernast","2017-04-07",NA,14.3,4.3,8.5,0,5,61.6
"LTFE_Duernast","2017-04-08",NA,17.9,4.1,10.6,0,11.6,67.5
"LTFE_Duernast","2017-04-09",NA,21.1,3.4,12,0,12.3,67.9
"LTFE_Duernast","2017-04-10",NA,23.3,5.3,14.7,0,10.8,57.5
"LTFE_Duernast","2017-04-11",NA,13,0.9,8.2,0,10.6,60.8
"LTFE_Duernast","2017-04-12",NA,18.1,0.3,9.8,0,8.1,59.1
"LTFE_Duernast","2017-04-13",NA,15,5.6,11,0,1.3,59.7
"LTFE_Duernast","2017-04-14",NA,13,4,8.8,0,0.7,66.5
"LTFE_Duernast","2017-04-15",NA,15.3,6.3,10.7,0.7,3.2,63.9
"LTFE_Duernast","2017-04-16",NA,9.1,4,6.4,1.9,0,75.6
"LTFE_Duernast","2017-04-17",NA,8.6,2.2,5,8.8,0.4,85.1
"LTFE_Duernast","2017-04-18",NA,6.4,0.1,1.7,5.6,3.1,87.8
"LTFE_Duernast","2017-04-19",NA,4.3,0,1.6,0.1,2.2,72.5
"LTFE_Duernast","2017-04-20",NA,6.1,-2.6,1.5,0,4.9,64.3
"LTFE_Duernast","2017-04-21",NA,11.8,-3.1,5,0,12.1,59.4
"LTFE_Duernast","2017-04-22",NA,11.8,2.3,6.3,3.2,0.6,70
"LTFE_Duernast","2017-04-23",NA,8.6,-2.3,4.4,0,4.8,69.8
"LTFE_Duernast","2017-04-24",NA,15.9,-3.7,6.5,0.8,13,63.9
"LTFE_Duernast","2017-04-25",NA,11.8,3.8,8.7,19.7,0.2,83.3
"LTFE_Duernast","2017-04-26",NA,4.8,1.6,3.3,11.2,0,91.5
"LTFE_Duernast","2017-04-27",NA,4.3,0.4,2.9,18.6,0,91.2
"LTFE_Duernast","2017-04-28",NA,5.2,0.2,2.7,8.2,0,91.8
"LTFE_Duernast","2017-04-29",NA,12.6,1.3,5.9,0,6.4,73.6
"LTFE_Duernast","2017-04-30",NA,14.9,1,8.7,0,13.7,64.6
"LTFE_Duernast","2017-05-01",NA,14.1,2,7,19.9,6,78.9
"LTFE_Duernast","2017-05-02",NA,14.9,4.1,8.7,0.1,7.2,73.7
"LTFE_Duernast","2017-05-03",NA,15.5,5.4,10.2,0,5.3,73.9
"LTFE_Duernast","2017-05-04",NA,14.6,4.9,9.6,0.8,4.2,83.3
"LTFE_Duernast","2017-05-05",NA,16.2,6.4,10.2,0.1,4.3,79.8
"LTFE_Duernast","2017-05-06",NA,20.2,5.5,13.3,0.1,11.2,67.6
"LTFE_Duernast","2017-05-07",NA,13.1,9.8,10.7,9.9,0,91
"LTFE_Duernast","2017-05-08",NA,11.8,6.5,9.6,10.7,0,91.8
"LTFE_Duernast","2017-05-09",NA,11.1,3.4,7.4,0,2.4,74.1
"LTFE_Duernast","2017-05-10",NA,16.8,0.2,8.6,0,14.1,69.9
"LTFE_Duernast","2017-05-11",NA,21.5,3.2,13.9,0.1,10.9,65
"LTFE_Duernast","2017-05-12",NA,21.9,11.4,15.9,0.2,10.4,64.5
"LTFE_Duernast","2017-05-13",NA,21.2,9.4,15.4,0,10,70.3
"LTFE_Duernast","2017-05-14",NA,20.2,9.2,14.7,23,5.4,79
"LTFE_Duernast","2017-05-15",NA,18,8.3,13.5,3.5,7.5,84
"LTFE_Duernast","2017-05-16",NA,21.7,6.8,14.5,0,13.5,72.9
"LTFE_Duernast","2017-05-17",NA,23.4,7.9,16.6,0,14.5,65.5
"LTFE_Duernast","2017-05-18",NA,27.1,8.8,18.7,0,12.3,65.4
"LTFE_Duernast","2017-05-19",NA,24.7,7.2,15.3,0.9,8,77.5
"LTFE_Duernast","2017-05-20",NA,17.3,4.2,11.5,0,10.1,65.8
"LTFE_Duernast","2017-05-21",NA,18,5.7,12.8,0,7.4,68.8
"LTFE_Duernast","2017-05-22",NA,22.2,7.9,15.2,0,13.1,68.7
"LTFE_Duernast","2017-05-23",NA,24.1,8.3,17,0,10.6,65.3
"LTFE_Duernast","2017-05-24",NA,17.9,10.5,15.7,0,2.3,63.8
"LTFE_Duernast","2017-05-25",NA,19.4,7.5,13.8,0,7.7,68.8
"LTFE_Duernast","2017-05-26",NA,22.7,5.9,15.3,0,14.9,65
"LTFE_Duernast","2017-05-27",NA,24.9,8,17.6,0,15,63.5
"LTFE_Duernast","2017-05-28",NA,27.4,9,18.8,0,14.7,60.3
"LTFE_Duernast","2017-05-29",NA,29.7,10.1,20.9,0,12.7,59.2
"LTFE_Duernast","2017-05-30",NA,28.7,16.1,21.8,6.3,12.2,63.6
"LTFE_Duernast","2017-05-31",NA,25.3,15.7,20.2,0,10,69.5
"LTFE_Duernast","2017-06-01",NA,25.9,13.4,19.5,0,10.7,61.1
"LTFE_Duernast","2017-06-02",NA,26.5,11.7,19.3,0,11.8,69.8
"LTFE_Duernast","2017-06-03",NA,27.8,12.5,20.5,4.2,13.8,68.3
"LTFE_Duernast","2017-06-04",NA,19.1,10,16,0.1,3.3,84.4
"LTFE_Duernast","2017-06-05",NA,21.3,9.6,15.2,2.2,2.5,84.8
"LTFE_Duernast","2017-06-06",NA,16.9,8,13.4,6.9,0.3,90.1
"LTFE_Duernast","2017-06-07",NA,15,5.2,10.6,0.3,7.9,76.3
"LTFE_Duernast","2017-06-08",NA,22.2,3.7,13.4,0,15.2,65.3
"LTFE_Duernast","2017-06-09",NA,24.9,7.2,16.7,6.5,9.1,71.4
"LTFE_Duernast","2017-06-10",NA,22,10.1,16,0,13.3,70.8
"LTFE_Duernast","2017-06-11",NA,26.3,8,18.5,0,14.8,62.5
"LTFE_Duernast","2017-06-12",NA,26.5,11.4,20.5,0,7.9,64.2
"LTFE_Duernast","2017-06-13",NA,24.1,11.8,17.8,0,11.9,59.4
"LTFE_Duernast","2017-06-14",NA,24.7,11,18.2,0,15,61.4
"LTFE_Duernast","2017-06-15",NA,28.9,9.6,20.8,3.8,12.8,63.7
"LTFE_Duernast","2017-06-16",NA,23.7,11.7,19,0,8.5,61.5
"LTFE_Duernast","2017-06-17",NA,20.4,10.2,15.6,0,10.7,62.3
"LTFE_Duernast","2017-06-18",NA,22.9,7.4,16.3,0,13.3,64.3
"LTFE_Duernast","2017-06-19",NA,28.2,10.1,19.7,0,15.3,56.5
"LTFE_Duernast","2017-06-20",NA,30.6,12.6,22.8,0.3,11.4,64.5
"LTFE_Duernast","2017-06-21",NA,30.9,14.9,23.4,0,12,64.7
"LTFE_Duernast","2017-06-22",NA,31.3,14,23.9,4.9,12.3,60.3
"LTFE_Duernast","2017-06-23",NA,29.6,15.4,23.9,0,11.6,61.7
"LTFE_Duernast","2017-06-24",NA,26.7,14.4,21.2,0,7.7,65.4
"LTFE_Duernast","2017-06-25",NA,22.8,12.3,18,1,2.8,76.8
"LTFE_Duernast","2017-06-26",NA,29.9,13.5,21.8,4.3,14.5,60.9
"LTFE_Duernast","2017-06-27",NA,26.4,16.5,20.4,8.1,7.8,76.3
"LTFE_Duernast","2017-06-28",NA,25.8,15.5,19.8,12.4,6,76.5
"LTFE_Duernast","2017-06-29",NA,22.8,13.8,16.7,2.6,6.3,77.6
"LTFE_Duernast","2017-06-30",NA,22,13.3,17.2,0,9.2,61.8
"LTFE_Duernast","2017-07-01",NA,21.3,12.8,16.7,0.3,7.3,63.5
"LTFE_Duernast","2017-07-02",NA,19.2,13,15.7,0.2,1.3,80.6
"LTFE_Duernast","2017-07-03",NA,22.7,12.5,17.1,0,6.1,72.4
"LTFE_Duernast","2017-07-04",NA,25,11.7,18.4,0,8.4,68.4
"LTFE_Duernast","2017-07-05",NA,29.2,10.5,21,0,15,62.7
"LTFE_Duernast","2017-07-06",NA,31.3,12.5,22.7,0.2,14,59
"LTFE_Duernast","2017-07-07",NA,29.4,15.4,21.9,0.7,5.6,67.3
"LTFE_Duernast","2017-07-08",NA,30.3,16.4,22.9,0,8.4,68.2
"LTFE_Duernast","2017-07-09",NA,27.9,16.7,20.4,24.6,5.7,78.6
"LTFE_Duernast","2017-07-10",NA,26.5,15.4,20.5,6.8,4.6,80
"LTFE_Duernast","2017-07-11",NA,23.6,14.7,18.6,3.8,9.2,75
"LTFE_Duernast","2017-07-12",NA,25.2,13.3,18.3,3.6,3.5,83.2
"LTFE_Duernast","2017-07-13",NA,21.6,9.9,15.7,0,14.5,65.4
"LTFE_Duernast","2017-07-14",NA,20.8,9.7,14.9,9.2,3.5,75.8
"LTFE_Duernast","2017-07-15",NA,19.6,11.2,14.3,0,4.9,74.5
"LTFE_Duernast","2017-07-16",NA,23.3,8.3,16.7,0,12.9,63.6
"LTFE_Duernast","2017-07-17",NA,26,10.6,19.1,0,11,64.7
"LTFE_Duernast","2017-07-18",NA,29.3,11.9,21.6,0,13.3,62
"LTFE_Duernast","2017-07-19",NA,32,15,24.2,0,12.7,54.6
"LTFE_Duernast","2017-07-20",NA,27.5,14.2,21,0.3,8.1,65
"LTFE_Duernast","2017-07-21",NA,28.5,13,21.4,0,12.9,65.8
"LTFE_Duernast","2017-07-22",NA,28.6,15.6,21.4,3.5,7.9,65.5
"LTFE_Duernast","2017-07-23",NA,23,15.7,18.7,0.6,2.5,77.3
"LTFE_Duernast","2017-07-24",NA,18.1,11.4,15.5,4.2,0.5,88.2
"LTFE_Duernast","2017-07-25",NA,17.9,11.2,13.2,22.3,2,86.2
"LTFE_Duernast","2017-07-26",NA,13.9,12.2,13.1,28.3,0,94.4
"LTFE_Duernast","2017-07-27",NA,19,11.5,15.5,6,2.5,87
"LTFE_Duernast","2017-07-28",NA,21.1,14,17.1,0,4,79
"LTFE_Duernast","2017-07-29",NA,27.3,12.4,20,0,13.3,71.3
"LTFE_Duernast","2017-07-30",NA,32,14.2,22,2.1,10.6,69.7
"LTFE_Duernast","2017-07-31",NA,30.4,15.5,22.5,0,9.5,67.9
"LTFE_Duernast","2017-08-01",NA,33.8,15.8,25.3,8.5,12.6,64
"LTFE_Duernast","2017-08-02",NA,30.6,17.4,23.3,0,10.8,75
"LTFE_Duernast","2017-08-03",NA,30.4,16.9,23.5,7.3,6.9,76
"LTFE_Duernast","2017-08-04",NA,28.3,18.7,22.5,0,3.4,76.7
"LTFE_Duernast","2017-08-05",NA,29.6,17.4,23.4,0,11.2,63.3
"LTFE_Duernast","2017-08-06",NA,20.1,12.1,17.2,0,0.9,73.8
"LTFE_Duernast","2017-08-07",NA,23.3,9.3,16.8,0,13.4,74.5
"LTFE_Duernast","2017-08-08",NA,28.6,10.9,19,19.7,9.1,75.8
"LTFE_Duernast","2017-08-09",NA,23.1,15.5,19,0,5.1,78.2
"LTFE_Duernast","2017-08-10",NA,17.4,11.4,14.9,13.1,0,88.2
"LTFE_Duernast","2017-08-11",NA,14.1,11.2,12.6,1.5,0,92.6
"LTFE_Duernast","2017-08-12",NA,18.5,10.5,14.7,1,0.7,82.9
"LTFE_Duernast","2017-08-13",NA,23.4,10.8,16.8,1,6.9,80.3
"LTFE_Duernast","2017-08-14",NA,25.6,11.4,18.7,0,13.9,72.6
"LTFE_Duernast","2017-08-15",NA,30.5,11.8,21.5,28.6,12.3,65.5
"LTFE_Duernast","2017-08-16",NA,24.5,15.7,19.4,0,7.1,81.5
"LTFE_Duernast","2017-08-17",NA,27.6,13.3,20.6,0,10.2,77.8
"LTFE_Duernast","2017-08-18",NA,29.3,14.8,21.5,26.8,12.2,76.5
"LTFE_Duernast","2017-08-19",NA,19.9,12.3,16.2,10.2,4.3,83.5
"LTFE_Duernast","2017-08-20",NA,20.3,9.5,14.8,0,9.7,72.7
"LTFE_Duernast","2017-08-21",NA,20,8.4,14.1,0,6.9,71.8
"LTFE_Duernast","2017-08-22",NA,21.2,6.5,14,0,10.7,72.4
"LTFE_Duernast","2017-08-23",NA,24.2,8.1,16,0,11.4,74.4
"LTFE_Duernast","2017-08-24",NA,27.4,11.8,19.8,0,11,73.9
"LTFE_Duernast","2017-08-25",NA,28.7,11.8,20.5,0.1,11.9,75.5
"LTFE_Duernast","2017-08-26",NA,30.4,15.1,22.3,0,11.3,72.3
"LTFE_Duernast","2017-08-27",NA,25.4,14.8,19.3,1.2,4.1,84.5
"LTFE_Duernast","2017-08-28",NA,25.5,13.7,18.6,0,7.8,84.1
"LTFE_Duernast","2017-08-29",NA,25.4,12.5,18.3,0,10.3,79.9
"LTFE_Duernast","2017-08-30",NA,29.2,10.7,20.1,0.1,11.6,77.1
